49.519837,49.948118,50.919624,52.261869,53.052771,78.942256,85.196124,86.579764,87.902861,90.448207,95.165431,99.989074,104.776173,105.688845,106.285565,107.074322,107.253351,120.648487
48.688148,49.374377,49.519837,50.691005,57.743303,68.518312,79.124290,88.569630,92.611982,93.833417,97.340034,99.406029,99.981304,100.879065,101.508586,107.848728,116.387358,116.786920
49.617719,50.772617,50.903969,52.597606,55.896426,57.743303,77.683664,91.579080,91.829100,92.623297,93.744520,100.540760,101.517354,102.284345,107.253351,108.449777,109.222190,116.652797
50.745201,50.772617,51.991851,52.174403,54.128205,55.978049,85.103359,91.566576,92.277162,93.958947,94.172429,94.511691,101.297365,102.404259,102.854750,106.517120,107.848728,110.587876
51.745747,52.174403,52.597606,53.302389,56.654720,64.959863,75.010702,88.642193,93.352489,94.923300,97.088078,100.636392,100.879065,101.826082,103.371163,106.325030,108.079868,115.127999
48.701982,48.947146,50.476772,51.150862,51.745747,74.335758,77.683664,86.666035,87.906973,95.064798,97.340034,97.523144,97.851778,99.924772,101.297365,117.372228,118.152080,122.668668
48.688148,48.701982,49.617719,50.328710,51.842007,64.959863,80.754371,86.579764,87.982744,94.172429,96.207872,97.610913,98.708664,104.282344,112.056840,114.662708,116.806352,117.647327
50.328710,50.631946,50.691005,52.261869,52.593509,65.316583,74.876693,86.666035,91.829100,97.938286,99.802072,99.926120,100.220459,100.756100,103.718316,115.127999,115.153857,115.782167
50.631946,50.714949,51.105512,51.494456,54.525565,69.258051,78.942256,87.370048,92.074385,96.207872,99.406029,101.140045,101.637353,107.228541,110.026055,112.856688,115.640306,118.152080
52.360606,52.451345,52.649275,54.525565,56.540873,56.704370,81.005085,88.281379,91.168514,94.542836,100.220459,102.324064,106.285565,107.739334,109.769174,118.780737,121.273113,121.510853
50.289806,50.657491,54.298332,56.540873,62.790055,68.246968,70.648583,89.726771,92.559898,97.128285,97.673903,99.027304,101.726928,110.026055,110.425334,114.910233,118.847570,121.247530
50.657491,50.921098,51.185840,52.023381,52.075789,81.005085,82.719934,90.490827,91.076358,92.345944,97.325514,98.827546,100.083736,100.934346,103.697868,103.724681,130.310868,130.327604
51.768517,51.802942,52.075789,52.229846,53.218617,70.648583,86.328989,88.680271,89.450151,92.419990,94.579392,102.859539,103.717412,104.513539,106.903784,111.143530,118.399235,121.510853
51.350123,51.768517,52.694637,58.408744,58.884266,61.484916,83.471017,88.311537,92.707623,94.322730,101.866754,103.253814,103.697868,108.974974,110.368173,110.425334,110.557663,111.945034
52.091737,52.304086,52.343231,53.218617,57.957903,58.408744,87.217845,90.490827,92.734220,97.962760,99.815314,102.062854,104.683963,106.783105,106.832328,109.281091,110.578935,113.708809
49.812670,49.984610,51.106289,52.304086,60.940351,61.817710,84.415221,89.450151,90.396061,90.761842,91.470467,95.685490,100.934346,110.368173,111.707101,116.525068,122.238513,122.639485
50.724943,51.106289,51.604741,55.108551,59.144043,71.714853,75.067643,85.519168,91.076358,92.734220,99.610072,100.987408,105.770371,106.903784,110.455345,111.743093,113.504369,118.093895
49.812670,50.001259,51.185840,51.802942,52.091737,55.108551,92.707623,93.388510,97.150314,97.673903,98.036030,99.785947,100.680424,103.018498,104.429909,106.709938,117.566770,124.948487
49.001163,50.001259,50.724943,50.921098,59.759904,77.261819,79.814567,84.415221,88.680271,90.646802,99.027304,101.398322,102.062854,107.924775,109.769174,109.868710,123.755733,125.065207
